"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FC","2022-10-02","90.4","-1.8","5.42","Wheeler, Zack",656180,554430,,"foul",,,,,6,"Nationals challenged (tag play), call on the field was upheld: Riley Adams strikes out swinging and Victor Robles caught stealing 2nd, catcher J.  T. Realmuto to shortstop Bryson Stott to catcher J.  T. Realmuto.","R","R","R","WSH","PHI","S",,,2,1,2022,"0.15","0.66","0.36","2.28",545121,,645302,0,3,"Bot",,,,,592663,,,5.133356721870022,-131.72600498563227,-3.4375028797723304,0.8851156461684239,23.619336643577885,-23.990568710522414,"3.37","1.61",,,,"92.4",2525,"7.1",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.44",,,,,,,,23,4,"Cutter",0,1,0,1,1,0,0,1,"Standard","Standard",191,"0","-0.091"
"SI","2022-10-02","95.5","-1.68","5.57","Wheeler, Zack",656180,554430,,"ball",,,,,11,"Nationals challenged (tag play), call on the field was upheld: Riley Adams strikes out swinging and Victor Robles caught stealing 2nd, catcher J.  T. Realmuto to shortstop Bryson Stott to catcher J.  T. Realmuto.","R","R","R","WSH","PHI","B",,,1,1,2022,"-1.39","0.71","-0.79","3.87",545121,,645302,0,3,"Bot",,,,,592663,,,5.581534445704215,-138.9877415966518,-0.4249661528317679,-19.318510509256555,32.20476096125609,-23.14275921707399,"3.41","1.64",,,,"96.6",2113,"7",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.49",,,,,,,,23,3,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",222,"0","0.099"
"SI","2022-10-02","96.1","-1.8","5.55","Wheeler, Zack",656180,554430,,"ball",,,,,11,"Nationals challenged (tag play), call on the field was upheld: Riley Adams strikes out swinging and Victor Robles caught stealing 2nd, catcher J.  T. Realmuto to shortstop Bryson Stott to catcher J.  T. Realmuto.","R","R","R","WSH","PHI","B",,,0,1,2022,"-1.4","1.08","-0.35","3.99",545121,,645302,0,3,"Bot",,,,,592663,,,7.153193812361356,-139.79115497597894,-1.0167628318666524,-19.96546933043471,30.16850442419127,-17.96538973552607,"3.39","1.62",,,,"97.9",2164,"7.2",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.27",,,,,,,,23,2,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",221,"0","-0.009"
"SI","2022-10-02","95.2","-1.85","5.56","Wheeler, Zack",656180,554430,,"foul_bunt",,,,,11,"Nationals challenged (tag play), call on the field was upheld: Riley Adams strikes out swinging and Victor Robles caught stealing 2nd, catcher J.  T. Realmuto to shortstop Bryson Stott to catcher J.  T. Realmuto.","R","R","R","WSH","PHI","S",,,0,0,2022,"-1.57","1.01","-1.42","3.39",545121,,645302,0,3,"Bot",,,,,592663,,,4.736842860659527,-138.55180381336766,-2.294771472309551,-21.23764558859235,33.585636169536684,-18.908954297848258,"3.37","1.61",130,,,"96.4",2325,"7.2",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.33",,,,,,,,23,1,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",219,"0","-0.081"
"SI","2022-10-02","95.8","-1.8","5.42","Wheeler, Zack",645302,554430,"field_error","hit_into_play",,,,,7,"Victor Robles reaches on a fielding error by shortstop Bryson Stott.   Ildemaro Vargas to 3rd.","R","R","R","WSH","PHI","X",6,"ground_ball",0,2,2022,"-1.33","0.77","-0.33","2.05",,545121,,0,3,"Bot",117.68,142.47,,,592663,,,7.004007391857027,-139.26912711951698,-5.081099187883959,-18.85637865947842,32.16440204686162,-21.194845545339046,"3.37","1.49",6,"105.2",-19,"97.2",2268,"7.2",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.27",0.226,0.228,"0.9",1,0,0,2,22,3,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",220,"0.076","0.694"
"SI","2022-10-02","95.6","-1.66","5.45","Wheeler, Zack",645302,554430,,"foul",,,,,11,"Victor Robles reaches on a fielding error by shortstop Bryson Stott.   Ildemaro Vargas to 3rd.","R","R","R","WSH","PHI","S",,,0,1,2022,"-1.43","0.9","-1.38","2.47",,545121,,0,3,"Bot",,,,,592663,,,4.052677150423694,-139.10043910150645,-4.26272773241602,-19.370695989783478,34.84073493863938,-19.785992125571624,"3.37","1.49",,,,"96.9",2195,"7.3",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.19",,,,,,,,22,2,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",222,"0","-0.076"
"FC","2022-10-02","91.1","-2.16","5.43","Wheeler, Zack",645302,554430,,"foul",,,,,5,"Victor Robles reaches on a fielding error by shortstop Bryson Stott.   Ildemaro Vargas to 3rd.","R","R","R","WSH","PHI","S",,,0,0,2022,"0.04","0.84","0.21","2.67",,545121,,0,3,"Bot",,,,,592663,,,5.946501349353085,-132.60533119424107,-2.8808209805324037,-0.7650096801578606,27.733466629540676,-21.835270034418,"3.37","1.49",195,"73.1",56,"92.6",2466,"7.1",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.37",,,,,,,,22,1,"Cutter",0,1,0,1,1,0,0,1,"Standard","Standard",207,"0","-0.055"
"FF","2022-10-02","95","-1.68","5.55","Wheeler, Zack",545121,554430,"double","hit_into_play",,,,,1,"Ildemaro Vargas doubles (12) on a sharp line drive to right fielder Nick Castellanos.","R","L","R","WSH","PHI","X",9,"line_drive",0,0,2022,"-1.02","1.3","-0.43","2.82",,,,0,3,"Bot",157.87,71.94,,,592663,,,5.681492372199493,-138.22996920852995,-4.458435616158396,-14.371662769182981,31.601684350795505,-14.744290387331983,"3.24","1.49",324,"105.9",14,"96.7",2378,"7.3",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.17",0.7,0.752,"1.25",1,1,1,5,21,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",222,"0.075","0.633"
"FC","2022-10-02","90.7","-1.86","5.36","Wheeler, Zack",514917,554430,"strikeout","called_strike",,,,,9,"Cesar Hernandez called out on strikes.","R","L","R","WSH","PHI","S",2,,2,2,2022,"0.57","0.6","0.62","1.47",,,,2,2,"Bot",,,,,592663,,,5.073576638392755,-132.01884809582245,-5.19051419501413,5.57469792509367,28.216778428768805,-24.196275869523966,"3.18","1.57",,,,"92.1",2655,"7.1",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.37",,,"0",1,0,0,,16,5,"Cutter",0,1,0,1,1,0,0,1,"Standard","Standard",196,"-0.011","-0.083"
"FC","2022-10-02","92.8","-1.93","5.36","Wheeler, Zack",514917,554430,,"swinging_strike",,,,,6,"Cesar Hernandez called out on strikes.","R","L","R","WSH","PHI","S",,,2,1,2022,"0.14","0.83","0.58","2.45",,,,2,2,"Bot",,,,,592663,,,6.216559639913706,-135.01187718346247,-3.5335802373963814,0.4079573173183806,28.134385907033153,-21.39402363630396,"3.37","1.57",,,,"94.4",2564,"7.1",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.36",,,,,,,,16,4,"Cutter",0,1,0,1,1,0,0,1,"Standard","Standard",223,"0","-0.031"
"CH","2022-10-02","91.9","-1.81","5.46","Wheeler, Zack",514917,554430,,"ball",,,,,13,"Cesar Hernandez called out on strikes.","R","L","R","WSH","PHI","B",,,1,1,2022,"-1.44","0.76","-0.42","1.01",,,,2,2,"Bot",,,,,592663,,,6.768313893560929,-133.51423712784526,-7.146007093391371,-18.695766155873493,30.941270338090433,-21.71647730221882,"3.44","1.64",,,,"93.1",1802,"7.3",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.22",,,,,,,,16,3,"Changeup",0,1,0,1,1,0,0,1,"Standard","Standard",230,"0","0.021"
"FF","2022-10-02","95.9","-1.72","5.4","Wheeler, Zack",514917,554430,,"called_strike",,,,,9,"Cesar Hernandez called out on strikes.","R","L","R","WSH","PHI","S",,,1,0,2022,"-0.8","1.41","0.34","1.58",,,,2,2,"Bot",,,,,592663,,,7.395342416451043,-139.28424924825623,-7.823032951912233,-12.064198886642345,30.868606327663617,-12.262974517506784,"3.5","1.64",,,,"97.8",2324,"7.4",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.07",,,,,,,,16,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",220,"0","-0.021"
"FC","2022-10-02","93.5","-1.9","5.41","Wheeler, Zack",514917,554430,,"ball",,,,,14,"Cesar Hernandez called out on strikes.","R","L","R","WSH","PHI","B",,,0,0,2022,"-0.01","0.94","1.7","1.87",,,,2,2,"Bot",,,,,592663,,,9.450321123427528,-135.83488428993473,-5.565141194721663,-1.9555870329802656,26.762713627952962,-19.53489860179539,"3.5","1.68",,,,"95.4",2595,"7.2",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.27",,,,,,,,16,1,"Cutter",0,1,0,1,1,0,0,1,"Standard","Standard",207,"0","0.015"
"FF","2022-10-02","97.4","-1.73","5.46","Wheeler, Zack",671277,554430,"strikeout","called_strike",,,,,8,"Luis Garcia called out on strikes.","R","L","R","WSH","PHI","S",2,,2,2,2022,"-0.64","1.4","0.06","1.7",,,,1,2,"Bot",,,,,592663,,,6.414184347601406,-141.5428445883243,-7.8798223685774405,-10.137765954338786,32.46519046939539,-11.786756300995187,"3.55","1.71",,,,"99",2477,"7.3",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.25",,,"0",1,0,0,,15,5,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",222,"-0.018","-0.134"
"FF","2022-10-02","96","-1.71","5.36","Wheeler, Zack",671277,554430,,"ball",,,,,12,"Luis Garcia called out on strikes.","R","L","R","WSH","PHI","B",,,1,2,2022,"-0.71","1.4","1.86","3.37",,,,1,2,"Bot",,,,,592663,,,11.288055792051574,-139.33615548134725,-2.8296626289148525,-11.90361021932247,32.453073275806986,-13.543239513348603,"3.6","1.75",,,,"97.6",2492,"7.4",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.09",,,,,,,,15,4,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",224,"0","0.023"
"CU","2022-10-02","82","-2.04","5.53","Wheeler, Zack",671277,554430,,"foul",,,,,5,"Luis Garcia called out on strikes.","R","L","R","WSH","PHI","S",,,1,1,2022,"1.1","-0.89","-0.15","2.39",,,,1,2,"Bot",,,,,592663,,,2.169036046475677,-119.3006173271045,1.2746195521884491,9.960389275387435,24.587879412687748,-41.15703223862072,"3.48","1.73",2,"66.1",-54,"82.8",2662,"7",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.53",,,,,,,,15,3,"Curveball",0,1,0,1,1,0,0,1,"Standard","Standard",51,"0","-0.036"
"CU","2022-10-02","83.7","-1.85","5.63","Wheeler, Zack",671277,554430,,"ball",,,,,14,"Luis Garcia called out on strikes.","R","L","R","WSH","PHI","B",,,0,1,2022,"0.53","-0.47","1.06","1.11",,,,1,2,"Bot",,,,,592663,,,5.736152513144333,-121.79527661473082,-3.113624107275116,4.106025913808713,24.092152797158324,-36.401704993580445,"3.53","1.8",,,,"84.6",2618,"6.9",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.59",,,,,,,,15,2,"Curveball",0,1,0,1,1,0,0,1,"Standard","Standard",55,"0","0.016"
"FF","2022-10-02","96.5","-1.83","5.46","Wheeler, Zack",671277,554430,,"called_strike",,,,,8,"Luis Garcia called out on strikes.","R","L","R","WSH","PHI","S",,,0,0,2022,"-1","1.31","0.05","1.97",,,,1,2,"Bot",,,,,592663,,,7.410728718626729,-140.13235196253078,-6.760501397160305,-14.935280507244958,33.24992720317698,-13.557750086665859,"3.6","1.75",,,,"97.9",2490,"7.3",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.18",,,,,,,,15,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",220,"0","-0.024"
"FF","2022-10-02","97.2","-1.67","5.47","Wheeler, Zack",572228,554430,"strikeout","called_strike",,,,,9,"Luke Voit called out on strikes.","R","R","R","WSH","PHI","S",2,,2,2,2022,"-1.11","1.21","0.61","2.21",,,,0,2,"Bot",,,,,592663,,,8.820245147288645,-141.199919025405,-6.078201398328669,-16.760268209564003,30.024774298400487,-14.800689443532434,"3.48","1.71",,,,"99.2",2566,"7.4",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.13",,,"0",1,0,0,,14,5,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",220,"-0.025","-0.195"
"CU","2022-10-02","81.9","-1.8","5.53","Wheeler, Zack",572228,554430,,"ball",,,,,14,"Luke Voit called out on strikes.","R","R","R","WSH","PHI","B",,,1,2,2022,"0.75","-0.89","1.26","0.49",,,,0,2,"Bot",,,,,592663,,,5.534314862841471,-119.26825654407354,-3.1730516216468048,6.178741045373377,22.266727399237382,-40.32941773722656,"3.5","1.68",,,,"83.2",2614,"7",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.48",,,,,,,,14,4,"Curveball",0,1,0,1,1,0,0,1,"Standard","Standard",47,"0","0.037"
"SI","2022-10-02","95.7","-1.67","5.52","Wheeler, Zack",572228,554430,,"foul",,,,,8,"Luke Voit called out on strikes.","R","R","R","WSH","PHI","S",,,1,1,2022,"-1.32","0.87","-0.01","2.19",,,,0,2,"Bot",,,,,592663,,,7.502087055755122,-139.1896729393893,-5.254914052365907,-18.840196597160308,29.346308761777856,-19.92957331969446,"3.4","1.66",279,"91.2",48,"97.8",2175,"7.4",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.13",,,,,,,,14,3,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",221,"0","-0.054"
"FF","2022-10-02","96.5","-1.71","5.53","Wheeler, Zack",572228,554430,,"ball",,,,,14,"Luke Voit called out on strikes.","R","R","R","WSH","PHI","B",,,0,1,2022,"-0.61","1.27","1.45","1.85",,,,0,2,"Bot",,,,,592663,,,9.963101475363155,-140.1881782741538,-7.2651334756246,-10.153078149958475,29.609828345275986,-13.89150163589543,"3.48","1.68",,,,"98.4",2385,"7.3",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.22",,,,,,,,14,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",218,"0","0.025"
"SI","2022-10-02","94.3","-1.77","5.55","Wheeler, Zack",572228,554430,,"foul",,,,,11,"Luke Voit called out on strikes.","R","R","R","WSH","PHI","S",,,0,0,2022,"-1.23","0.66","-1.24","2.91",,,,0,2,"Bot",,,,,592663,,,4.18337180790156,-137.20336723598155,-2.628821864324303,-16.408661828459536,33.11586988204218,-23.47790573436707,"3.4","1.66",,,,"95.6",2018,"7.2",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.26",,,,,,,,14,1,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",220,"0","-0.034"
"CU","2022-10-02","83.6","-1.97","5.51","Wheeler, Zack",608841,554430,"field_out","hit_into_play",,,,,13,"Joey Meneses lines out to third baseman Alec Bohm.","R","R","R","WSH","PHI","X",5,"line_drive",2,2,2022,"0.56","-0.57","-0.32","1.46",,,,2,1,"Bot",95.89,157.22,,,592663,,,2.739819112641148,-121.83414429854213,-1.8119624634349878,5.039750437800654,23.92037638815184,-37.728953795941635,"3.61","1.69",132,"80.1",12,"85",2641,"7.1",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.39",0.506,0.455,"0",1,0,0,4,7,6,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",56,"-0.01","-0.083"
"SI","2022-10-02","97.6","-1.81","5.46","Wheeler, Zack",608841,554430,,"foul",,,,,8,"Joey Meneses lines out to third baseman Alec Bohm.","R","R","R","WSH","PHI","S",,,2,2,2022,"-1.55","0.82","0.04","1.61",,,,2,1,"Bot",,,,,592663,,,8.714732941528899,-141.67427614522967,-6.779412263392916,-22.95008340221668,35.906682327297865,-19.702394573150784,"3.61","1.69",1,"84.9",-57,"98.7",2326,"7.3",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.2",,,,,,,,7,5,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",223,"0","0"
"SI","2022-10-02","97.3","-1.73","5.45","Wheeler, Zack",608841,554430,,"ball",,,,,14,"Joey Meneses lines out to third baseman Alec Bohm.","R","R","R","WSH","PHI","B",,,1,2,2022,"-1.61","0.73","0.54","1.45",,,,2,1,"Bot",,,,,592663,,,9.938124261000286,-141.09727887273178,-6.907572217196966,-23.749807094750885,34.30843763662929,-20.941771134214864,"3.57","1.64",,,,"98.5",2216,"7.3",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.18",,,,,,,,7,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",225,"0","0.014"
"SI","2022-10-02","97.2","-1.79","5.41","Wheeler, Zack",608841,554430,,"called_strike",,,,,8,"Joey Meneses lines out to third baseman Alec Bohm.","R","R","R","WSH","PHI","S",,,1,1,2022,"-1.56","0.88","0","1.62",,,,2,1,"Bot",,,,,592663,,,8.55243106730671,-141.12250522780408,-6.727039289447197,-22.82074234856636,33.0487551089656,-19.02695678181489,"3.57","1.68",,,,"98.8",2336,"7.4",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.14",,,,,,,,7,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",222,"0","-0.023"
"SI","2022-10-02","95.8","-1.85","5.42","Wheeler, Zack",608841,554430,,"ball",,,,,13,"Joey Meneses lines out to third baseman Alec Bohm.","R","R","R","WSH","PHI","B",,,0,1,2022,"-1.45","0.87","-0.24","0.95",,,,2,1,"Bot",,,,,592663,,,7.689442610648853,-139.10012964758147,-8.294312465936532,-20.538766499862742,30.914274054420105,-19.192625094620087,"3.64","1.71",,,,"97.6",2305,"7.4",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.09",,,,,,,,7,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",223,"0","0.011"
"FF","2022-10-02","97.1","-1.95","5.5","Wheeler, Zack",608841,554430,,"called_strike",,,,,3,"Joey Meneses lines out to third baseman Alec Bohm.","R","R","R","WSH","PHI","S",,,0,0,2022,"-0.8","1.11","0.82","3.07",,,,2,1,"Bot",,,,,592663,,,9.446479519059912,-141.17373441326882,-3.577369957202804,-12.856100551550593,31.6619735577361,-16.64669503468323,"3.62","1.68",,,,"99",2428,"7.4",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.14",,,,,,,,7,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",222,"0","-0.017"
"FC","2022-10-02","94.1","-2.04","5.44","Wheeler, Zack",682928,554430,"field_out","hit_into_play",,,,,5,"CJ Abrams grounds out sharply, first baseman Rhys Hoskins to pitcher Zack Wheeler.","R","L","R","WSH","PHI","X",3,"ground_ball",2,2,2022,"-0.19","0.58","0.21","2.22",,,,1,1,"Bot",172.97,151.34,,,592663,,,6.373168444440396,-136.98823722734016,-4.034069601360164,-3.759205127426209,28.36399564738974,-24.19513729164696,"3.53","1.62",11,"102.5",-11,"96.1",2599,"7.3",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.25",0.26,0.234,"0",1,0,0,2,6,6,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",207,"-0.016","-0.134"
"FC","2022-10-02","91.8","-1.91","5.39","Wheeler, Zack",682928,554430,,"ball",,,,,14,"CJ Abrams grounds out sharply, first baseman Rhys Hoskins to pitcher Zack Wheeler.","R","L","R","WSH","PHI","B",,,1,2,2022,"0.35","0.54","0.93","0.98",,,,1,1,"Bot",,,,,592663,,,6.554426854344334,-133.56660366438882,-6.632997310058126,2.8624755466472847,26.647265979542503,-24.555186006168135,"3.6","1.64",,,,"93.7",2554,"7.2",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.26",,,,,,,,6,5,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",191,"0","0.023"
"FF","2022-10-02","96.8","-1.79","5.54","Wheeler, Zack",682928,554430,,"foul",,,,,11,"CJ Abrams grounds out sharply, first baseman Rhys Hoskins to pitcher Zack Wheeler.","R","L","R","WSH","PHI","S",,,1,2,2022,"-0.95","1.28","-0.12","3.91",,,,1,1,"Bot",,,,,592663,,,6.776846166786121,-140.83265445598732,-1.7239953253019082,-14.246077753798437,33.210860772300784,-15.054809435368288,"3.53","1.62",203,"78.6",19,"98.4",2406,"7.3",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.23",,,,,,,,6,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",224,"0","0"
"FF","2022-10-02","97.6","-1.79","5.56","Wheeler, Zack",682928,554430,,"foul",,,,,5,"CJ Abrams grounds out sharply, first baseman Rhys Hoskins to pitcher Zack Wheeler.","R","L","R","WSH","PHI","S",,,1,1,2022,"-0.79","1.37","0.16","2.89",,,,1,1,"Bot",,,,,592663,,,7.206204476364235,-141.97156304913085,-4.931892947584199,-12.322339087811502,32.22096551229129,-12.629756710456306,"3.53","1.62",295,"93.2",21,"99.4",2390,"7.3",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.19",,,,,,,,6,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",222,"0","-0.036"
"FF","2022-10-02","97.4","-1.71","5.61","Wheeler, Zack",682928,554430,,"called_strike",,,,,9,"CJ Abrams grounds out sharply, first baseman Rhys Hoskins to pitcher Zack Wheeler.","R","L","R","WSH","PHI","S",,,1,0,2022,"-0.91","1.29","0.51","2.26",,,,1,1,"Bot",,,,,592663,,,8.169100426447425,-141.5074504002738,-6.534507164364692,-14.094585803994377,32.232393995976395,-13.481378992935285,"3.69","1.66",,,,"98.9",2406,"7.2",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.27",,,,,,,,6,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",216,"0","-0.031"
"FF","2022-10-02","97","-1.7","5.55","Wheeler, Zack",682928,554430,,"ball",,,,,14,"CJ Abrams grounds out sharply, first baseman Rhys Hoskins to pitcher Zack Wheeler.","R","L","R","WSH","PHI","B",,,0,0,2022,"-0.87","1.41","1.26","1.51",,,,1,1,"Bot",,,,,592663,,,10.106665269169211,-140.72499270611223,-8.657705183299424,-13.809776271001699,30.411762114476467,-11.611616810458608,"3.62","1.62",,,,"98.9",2353,"7.4",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.1",,,,,,,,6,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",222,"0","0.023"
"SI","2022-10-02","95.8","-1.87","5.51","Wheeler, Zack",657041,554430,"field_out","hit_into_play",,,,,11,"Lane Thomas lines out softly to shortstop Bryson Stott.","R","R","R","WSH","PHI","X",6,"line_drive",0,1,2022,"-1.44","0.67","-1.01","2.82",,,,0,1,"Bot",117.08,148.1,,,592663,,,5.647615886003576,-139.5316710531839,-3.1004892161118147,-20.12070547786718,30.004069052680002,-22.901043645962666,"3.09","1.47",135,"50.3",28,"97.7",2105,"7.2",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.29",0.286,0.257,"0",1,0,0,1,5,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",222,"-0.021","-0.187"
"FF","2022-10-02","96.9","-1.79","5.67","Wheeler, Zack",657041,554430,,"called_strike",,,,,4,"Lane Thomas lines out softly to shortstop Bryson Stott.","R","R","R","WSH","PHI","S",,,0,0,2022,"-0.9","1.25","-0.36","2.27",,,,0,1,"Bot",,,,,592663,,,5.960312257274111,-140.9355581507124,-6.497479527569283,-13.306076442928806,30.702303345093704,-14.252897657320576,"3.14","1.43",,,,"98.7",2217,"7.2",661096,554430,592663,656555,516416,664761,681082,656941,663837,592206,"53.26",,,,,,,,5,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",222,"0","-0.034"
